TIMESTAMP,BattV_Avg,BP_hPa_Avg,AirTC_Avg,AirTC_Std,RH,T109_C_1_Avg,T109_C_2_Avg,T109_C_3_Avg,WS_ms_Avg,WS_ms_Std,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,DT_W_Avg,TCDT_W_Avg,DBTCDT_W,,,,,,,,
UTC,Volts,hPa,Deg C,Deg C,%,Deg C,Deg C,Deg C,meters/second,meters/second,degrees,meters/second,Deg,Deg,cm,cm,cm,,,,,,,,
,Avg,Avg,Avg,Std,Smp,Avg,Avg,Avg,Avg,Std,Smp,WVc,WVc,WVc,Avg,Avg,Smp,,,,,,,,
2019-05-07 19:20,13.67,893.2156,16.32,0.314,26.43,7.899,24.15,22.89,1.18,0.442,195.9,1.18,250.3,48.6,209.4,215.5,-4.095,,,,,,,,
2019-05-07 19:25,13.7,893.2156,15.45,0.143,30.71,7.947,19.98,19.08,1.281,0.618,224.2,1.281,306.6,47.82,209.7,215.5,-3.918,,,,,,,,
2019-05-07 19:30,13.74,893.2156,15.17,0.149,37.16,7.993,18.78,18.4,0.811,0.607,91.7,0.811,33.35,66.06,209.6,215.3,-3.881,,,,,,,,
2019-05-07 19:35,13.8,893.2156,13.89,0.31,41.83,8.04,15.8,15.37,0.67,0.42,204.5,0.67,268.2,81.2,210.1,215.4,-3.826,,,,,,,,
2019-05-07 19:40,13.85,893.2156,12.99,0.243,49.36,8.09,13.89,13.93,0.504,0.32,31.17,0.504,8.89,39.36,210.5,215.5,-3.616,,,,,,,,
2019-05-07 19:45,13.91,893.2156,12.33,0.239,60.37,8.13,11.73,11.57,0.12,0.078,116.3,0.12,4.941,68.12,211,215.7,-3.836,,,,,,,,
2019-05-07 19:50,13.96,893.2156,11.17,0.214,60.8,8.18,10.6,10.21,0.596,0.377,43.22,0.596,86.2,28.4,211,215.3,-3.598,,,,,,,,
2019-05-07 19:55,13.98,893.2156,11.38,0.31,49.39,8.22,10.64,10.24,0.893,0.402,10.22,0.893,15.49,25.35,210.7,215,-3.245,,,,,,,,
2019-05-07 20:00,14,893.3169,12.34,0.279,42.24,8.27,12.71,12.33,0.684,0.171,53.2,0.684,49.33,62.01,210.4,215.1,-3.484,,,,,,,,
2019-05-07 20:05,13.98,893.7222,13.33,0.181,40.63,8.31,16.2,15.73,0.517,0.227,338.3,0.517,346.7,87.9,210.3,215.4,-4.008,,,,,,,,
2019-05-07 20:10,13.93,893.7222,14.04,0.15,38.94,8.35,18.58,17.79,0.957,0.552,269.8,0.957,8.55,46.76,210,215.4,-3.117,,,,,,,,
2019-05-07 20:15,13.88,893.7222,14.93,0.122,33.8,8.4,20.83,20,1.281,0.54,5.75,1.281,26.39,31.42,209.6,215.3,-4.001,,,,,,,,
2019-05-07 20:20,13.86,893.7222,14.46,0.171,35.31,8.44,18.17,17.59,0.825,0.418,302,0.825,12.27,40.99,209.9,215.4,-3.594,,,,,,,,
2019-05-07 20:25,13.86,893.7222,14.47,0.193,37.7,8.48,18.07,17.6,0.859,0.217,3.742,0.859,306.9,57.39,210,215.5,-3.626,,,,,,,,
2019-05-07 20:30,13.86,893.7222,14.84,0.247,32.31,8.52,20.61,19.9,0.837,0.507,48.35,0.837,31.24,40.43,209.8,215.4,-4.051,,,,,,,,
2019-05-07 20:35,13.8,893.7222,15.93,0.407,31.69,8.57,23.02,21.97,0.958,0.44,157.9,0.958,249.5,60.71,209.4,215.4,-4.124,,,,,,,,
2019-05-07 20:40,13.79,893.7222,15.74,0.276,34.69,8.61,20.71,19.95,0.931,0.35,310.7,0.931,323.4,80.9,209.5,215.5,-4.116,,,,,,,,
2019-05-07 20:45,13.8,893.7222,14.58,0.442,33.23,8.65,17.66,17.19,1.346,0.408,117.9,1.346,321,63.01,210,215.5,-3.729,,,,,,,,
2019-05-07 20:50,13.83,893.7222,14.19,0.157,31.72,8.68,16.63,16.45,0.971,0.549,328.3,0.971,336,19.13,210,215.4,-3.584,,,,,,,,
2019-05-07 20:55,13.86,893.7222,13.84,0.064,33.34,8.72,17.37,17.07,0.714,0.294,272.3,0.714,264,13.44,210.1,215.4,-3.369,,,,,,,,
2019-05-07 21:00,13.84,893.7516,14.82,0.534,32.81,8.76,21.03,20.36,0.524,0.148,325.2,0.524,349.9,53.37,209.6,215.2,-2.968,,,,,,,,
2019-05-07 21:05,13.77,893.8691,15.41,0.313,31.34,8.79,22.41,21.44,0.661,0.448,49.88,0.661,30.12,62.92,209.9,215.7,-3.631,,,,,,,,
2019-05-07 21:10,13.76,893.8691,14.7,0.118,33.85,8.83,18.54,17.95,0.825,0.268,315.2,0.825,307.3,49.49,209.7,215.2,-3.496,,,,,,,,
2019-05-07 21:15,13.8,893.8691,14.66,0.257,35.3,8.86,17.49,17.07,1.407,0.878,58.93,1.407,329.8,46.94,209.7,215.2,-3.345,,,,,,,,
2019-05-07 21:20,13.86,893.8691,14.13,0.075,38.23,8.9,16.74,16.36,1.067,0.378,247.6,1.067,290.2,26.15,209.9,215.3,-3.323,,,,,,,,
2019-05-07 21:25,13.89,893.8691,14.17,0.088,39.31,8.93,16.94,16.55,0.854,0.235,87.6,0.854,5.545,103.2,209.9,215.3,-3.663,,,,,,,,
2019-05-07 21:30,13.91,893.8691,13.86,0.249,38.39,8.97,16.27,15.88,1.305,0.684,278.6,1.305,294.9,59.84,210,215.3,-3.557,,,,,,,,
2019-05-07 21:35,13.94,893.8691,13.64,0.061,39.94,9,15.83,15.41,1.021,0.284,132.5,1.021,125.2,92.9,210.2,215.3,-3.962,,,,,,,,
2019-05-07 21:40,13.97,893.8691,13,0.3,43.76,9.04,14.99,14.56,1.199,0.275,209.5,1.199,234.5,60.95,210.5,215.4,-3.72,,,,,,,,
2019-05-07 21:45,13.97,893.8691,12.43,0.044,45.61,9.07,14.49,14.06,0.649,0.347,354.5,0.649,228.7,62.56,210.6,215.4,-3.896,,,,,,,,
2019-05-07 21:50,13.97,893.8691,12.33,0.068,45.14,9.11,14.46,14.13,0.593,0.225,258.4,0.593,282.2,40.02,210.6,215.3,-3.502,,,,,,,,
2019-05-07 21:55,13.99,893.8691,12.44,0.061,44.54,9.14,14.61,14.27,0.804,0.293,142.4,0.804,222.8,75.88,210.6,215.4,-3.523,,,,,,,,
2019-05-07 22:00,13.99,894.0101,12.57,0.031,41.85,9.17,14.93,14.52,0.43,0.25,125.5,0.43,144.9,30.83,210.6,215.4,-3.565,,,,,,,,
2019-05-07 22:05,13.99,894.574,12.48,0.041,43.8,9.21,14.7,14.32,0.189,0.198,199,0.189,32.12,30.4,210.6,215.3,-3.699,,,,,,,,
2019-05-07 22:10,13.99,894.574,12.73,0.15,42.06,9.24,14.38,14.03,0.549,0.418,189.5,0.549,111.4,46.69,210.6,215.4,-3.66,,,,,,,,
2019-05-07 22:15,13.99,894.574,12.62,0.034,41.68,9.27,14.44,14.04,0.357,0.324,225.9,0.357,199,21.93,210.5,215.3,-3.357,,,,,,,,
2019-05-07 22:20,13.98,894.574,13,0.133,42.24,9.3,14.87,14.55,0.066,0.11,211.4,0.066,112.8,36.73,210.3,215.3,-3.191,,,,,,,,
2019-05-07 22:25,13.96,894.574,13.37,0.069,38.88,9.33,16.01,15.68,0.413,0.198,28.44,0.413,184.2,73.77,210.3,215.4,-3.506,,,,,,,,
2019-05-07 22:30,13.93,894.574,13.5,0.081,37.23,9.36,16.35,16.09,0.232,0.278,319.4,0.232,205.2,21.48,210.3,215.5,-3.808,,,,,,,,
2019-05-07 22:35,13.92,894.574,13.56,0.145,40.63,9.39,15.96,15.74,1.146,0.439,264.3,1.146,313.9,36.72,210.2,215.3,-3.712,,,,,,,,
2019-05-07 22:40,13.95,894.574,13.37,0.068,40.65,9.42,15.06,14.84,1.492,0.463,290.7,1.492,270.4,59.6,210.3,215.3,-3.727,,,,,,,,
2019-05-07 22:45,13.97,894.574,13.1,0.073,41.95,9.44,14.38,14.21,1.093,0.488,224.3,1.093,280.3,33.88,210.4,215.4,-3.722,,,,,,,,
2019-05-07 22:50,13.99,894.574,12.94,0.034,42.29,9.47,14.02,13.85,1.178,0.455,282.1,1.178,295.9,66.98,210.4,215.3,-3.382,,,,,,,,
2019-05-07 22:55,13.99,894.574,13,0.114,42.69,9.49,14.16,13.99,1.454,0.691,186,1.454,290.1,46.54,210.4,215.4,-4.013,,,,,,,,
2019-05-07 23:00,14,894.5942,12.95,0.031,44.14,9.51,14.58,14.42,0.909,0.263,295.7,0.909,300.3,22.18,210.5,215.4,-3.483,,,,,,,,
2019-05-07 23:05,13.99,894.6748,13.28,0.127,43.3,9.53,15.61,15.51,0.858,0.28,329.8,0.858,321,50.02,210.3,215.4,-3.891,,,,,,,,
2019-05-07 23:10,13.98,894.6748,13.83,0.24,40.31,9.56,16.88,16.68,0.912,0.177,330.4,0.912,304.7,21.27,210,215.3,-3.374,,,,,,,,
2019-05-07 23:15,13.93,894.6748,14.57,0.172,36.39,9.58,18.05,17.7,1.096,0.318,353,1.096,309.9,36,209.8,215.4,-3.651,,,,,,,,
2019-05-07 23:20,13.93,894.6748,14.08,0.238,38.6,9.59,16.48,16.07,1.335,0.41,334.6,1.335,292.7,40.18,210.1,215.4,-3.664,,,,,,,,
2019-05-07 23:25,13.94,894.6748,13.56,0.214,40.4,9.61,14.95,14.7,1.056,0.443,292.1,1.056,300.9,28.82,210.3,215.5,-3.87,,,,,,,,
2019-05-07 23:30,13.97,894.6748,13.2,0.037,43.12,9.63,14.27,14.08,0.973,0.366,332.2,0.973,299.8,38.28,210.4,215.4,-3.62,,,,,,,,
2019-05-07 23:35,13.99,894.6748,13.08,0.04,42.55,9.65,14.11,13.93,0.788,0.401,291.7,0.788,307,21.92,210.3,215.3,-3.47,,,,,,,,
2019-05-07 23:40,13.99,894.6748,13.03,0.035,42.44,9.66,14.1,13.89,0.564,0.227,274.5,0.564,297.6,43.36,210.4,215.4,-3.521,,,,,,,,
2019-05-07 23:45,14,894.6748,12.88,0.067,47.85,9.68,13.88,13.7,0.944,0.281,325.1,0.944,294.9,35.71,210.5,215.4,-3.54,,,,,,,,
2019-05-07 23:50,14.03,894.6748,12.79,0.03,48.22,9.69,13.83,13.63,0.454,0.244,23.58,0.454,311,40.37,210.6,215.5,-3.747,,,,,,,,
2019-05-07 23:55,14.03,894.6748,12.86,0.032,44.76,9.71,13.87,13.69,0.535,0.175,302.3,0.535,282.5,30.04,210.6,215.5,-3.733,,,,,,,,
2019-05-08 0:00,14.04,894.7831,12.82,0.042,47.57,9.72,13.63,13.47,0.604,0.362,313.3,0.604,282.6,26.74,210.6,215.5,-3.605,,,,,,,,
2019-05-08 0:05,14.04,895.2164,12.88,0.023,46.16,9.73,13.73,13.6,0.444,0.281,11.89,0.444,343.5,45.83,210.6,215.5,-3.606,,,,,,,,
2019-05-08 0:10,14.04,895.2164,13.08,0.058,43.3,9.75,14.22,14.04,0.19,0.101,324.3,0.19,322,24.52,210.5,215.5,-3.742,,,,,,,,
2019-05-08 0:15,14.03,895.2164,13.34,0.076,42.46,9.76,14.72,14.45,0.197,0.138,65.3,0.197,3.357,64.51,210.4,215.5,-3.723,,,,,,,,
2019-05-08 0:20,14,895.2164,13.64,0.11,42.64,9.77,15.39,15.1,0.277,0.272,26.13,0.277,310,63.12,210.3,215.5,-3.692,,,,,,,,
2019-05-08 0:25,13.99,895.2164,13.96,0.076,41.98,9.78,16.17,15.83,0.661,0.13,251.7,0.661,294.3,40.55,210.2,215.5,-3.796,,,,,,,,
2019-05-08 0:30,13.98,895.2164,14.07,0.026,43.12,9.79,15.57,15.32,0.605,0.453,300,0.605,357.3,56.11,210.1,215.4,-3.674,,,,,,,,
2019-05-08 0:35,13.98,895.2164,13.81,0.21,43.84,9.8,15.08,14.84,0.878,0.382,294.9,0.878,312.1,21.93,210.4,215.6,-3.774,,,,,,,,
2019-05-08 0:40,14,895.2164,13.25,0.137,47.27,9.81,14.52,14.25,1.471,0.297,281.9,1.471,272.8,39.8,210.5,215.6,-3.885,,,,,,,,
2019-05-08 0:45,14.04,895.2164,12.68,0.146,48.66,9.82,13.65,13.36,1.006,0.327,51.96,1.006,287.3,56.49,210.8,215.6,-3.982,,,,,,,,
2019-05-08 0:50,14.04,895.2164,12.24,0.055,53.01,9.83,13.08,12.85,0.871,0.446,265.2,0.871,297.9,49.38,210.9,215.5,-3.743,,,,,,,,
2019-05-08 0:55,14.04,895.2164,12.21,0.052,51.02,9.84,13.17,12.94,0.383,0.144,292.8,0.383,308.8,67.23,210.9,215.6,-3.84,,,,,,,,
2019-05-08 1:00,14.05,895.3634,12.27,0.134,49.72,9.85,13.93,13.61,0.328,0.361,207.1,0.328,262.8,38.32,210.9,215.6,-3.714,,,,,,,,
2019-05-08 1:05,14.04,895.9512,12.51,0.194,49.28,9.85,13.91,13.56,0.377,0.275,227.9,0.377,18.76,67.99,211,215.7,-3.985,,,,,,,,
2019-05-08 1:10,14.04,895.9512,11.94,0.181,53.16,9.86,12.75,12.49,0.755,0.35,305.6,0.755,303.7,21.54,211,215.6,-3.7,,,,,,,,
2019-05-08 1:15,14.07,895.9512,11.46,0.09,54.59,9.87,11.93,11.74,0.851,0.228,231.9,0.851,284.5,31.61,211.2,215.5,-3.758,,,,,,,,
2019-05-08 1:20,14.11,895.9512,11.28,0.041,54.82,9.87,11.58,11.43,0.872,0.194,196.1,0.872,266.6,65.13,211.2,215.5,-3.697,,,,,,,,
2019-05-08 1:25,14.11,895.9512,11.24,0.031,53.1,9.88,11.38,11.26,0.9,0.367,310,0.9,313.5,25.58,211.2,215.5,-3.81,,,,,,,,
2019-05-08 1:30,14.11,895.9512,11.13,0.028,54.16,9.88,11.01,10.92,0.603,0.262,287.5,0.603,320.5,40.76,211.3,215.5,-3.725,,,,,,,,
2019-05-08 1:35,14.11,895.9512,11.02,0.045,52.94,9.89,10.66,10.59,0.703,0.354,280.2,0.703,289.4,40.43,211.3,215.5,-3.771,,,,,,,,
2019-05-08 1:40,14.11,895.9512,10.9,0.045,56.3,9.89,10.32,10.28,0.441,0.288,283,0.441,298.7,16.23,211.4,215.6,-3.839,,,,,,,,
2019-05-08 1:45,14.01,895.9512,10.79,0.021,56.41,9.9,10.15,10.14,0.033,0.067,321.7,0.033,321.7,0,211.4,215.5,-3.805,,,,,,,,
2019-05-08 1:50,13.7,895.9512,10.75,0.022,55.6,9.9,10.12,10.1,0.06,0.091,337.3,0.06,13.1,32.58,211.4,215.5,-3.765,,,,,,,,
2019-05-08 1:55,13.71,895.9512,10.82,0.008,55.34,9.91,10.3,10.25,0,0,106.1,0,0,0,211.4,215.5,-3.756,,,,,,,,
2019-05-08 2:00,14.23,896.0286,10.83,0.017,56.42,9.91,10.48,10.43,0.044,0.06,26.77,0.044,71.71,1.026,211.4,215.5,-3.717,,,,,,,,
2019-05-08 2:05,14.17,896.3385,10.77,0.035,56.71,9.91,10.22,10.19,0,0,163.5,0,0,0,211.4,215.5,-3.755,,,,,,,,
2019-05-08 2:10,13.66,896.3385,10.56,0.081,62.69,9.91,9.53,9.53,0,0,340.8,0,0,0,211.4,215.5,-3.635,,,,,,,,
2019-05-08 2:15,13.55,896.3385,10.35,0.12,63.07,9.91,8.82,8.83,0,0,174.2,0,0,0,211.5,215.5,-3.671,,,,,,,,
2019-05-08 2:20,13.52,896.3385,9.83,0.151,62.76,9.92,8.24,8.29,0.042,0.051,177,0.042,167.7,45.03,211.6,215.4,-3.535,,,,,,,,
2019-05-08 2:25,13.49,896.3385,9.37,0.132,65.89,9.92,7.608,7.662,0,0,76.51,0,0,0,211.7,215.3,-3.428,,,,,,,,
2019-05-08 2:30,13.46,896.3385,9.05,0.1,68.45,9.92,7.342,7.438,0.008,0.016,89.2,0.008,92.2,0,212,215.4,-3.557,,,,,,,,
